title,country,latitude,longitude
Armageddon,USA,37.0902,-95.7129
Beloved,USA,37.0902,-95.7129
Blade,USA,37.0902,-95.7129
Bride of Chucky,Canada,56.1304,-106.3468
Bride of Chucky,USA,37.0902,-95.7129
Dark City,Australia,-25.2744,133.7751
Dark City,USA,37.0902,-95.7129
Deep Impact,USA,37.0902,-95.7129
Disturbing Behavior,Australia,-25.2744,133.7751
Disturbing Behavior,USA,37.0902,-95.7129
Disturbing Behavior,Canada,56.1304,-106.3468
Elizabeth,UK,55.3781,-3.4361
Enemy of the State,USA,37.0902,-95.7129
Fear and Loathing in Las Vegas,USA,37.0902,-95.7129
Get Real,UK,55.3781,-3.4361
Godzilla,USA,37.0902,-95.7129
Godzilla,Japan,36.2048,138.2529
Halloween H20: 20 Years Later,USA,37.0902,-95.7129
Happiness,USA,37.0902,-95.7129
Hope Floats,USA,37.0902,-95.7129
Little Voice,UK,55.3781,-3.4361
"Lock, Stock and Two Smoking Barrels",UK,55.3781,-3.4361
Lost in Space,USA,37.0902,-95.7129
Mercury Rising,USA,37.0902,-95.7129
Mulan,USA,37.0902,-95.7129
Out of Sight,USA,37.0902,-95.7129
Pi,USA,37.0902,-95.7129
Practical Magic,USA,37.0902,-95.7129
Practical Magic,Australia,-25.2744,133.7751
Primary Colors,France,46.603354,1.888334
Primary Colors,UK,55.3781,-3.4361
Primary Colors,Germany,51.1657,10.4515
Primary Colors,USA,37.0902,-95.7129
Primary Colors,Japan,36.2048,138.2529
Quest for Camelot,USA,37.0902,-95.7129
Rounders,USA,37.0902,-95.7129
Run Lola Run,Germany,51.1657,10.4515
Rush Hour,USA,37.0902,-95.7129
Rushmore,USA,37.0902,-95.7129
Safe Men,USA,37.0902,-95.7129
Saving Private Ryan,USA,37.0902,-95.7129
Shakespeare in Love,USA,37.0902,-95.7129
Six Days Seven Nights,USA,37.0902,-95.7129
Sliding Doors,UK,55.3781,-3.4361
Sliding Doors,USA,37.0902,-95.7129
Slums of Beverly Hills,USA,37.0902,-95.7129
Small Soldiers,USA,37.0902,-95.7129
Smoke Signals,Canada,56.1304,-106.3468
Smoke Signals,USA,37.0902,-95.7129
Sphere,USA,37.0902,-95.7129
Star Trek: Insurrection,USA,37.0902,-95.7129
Stepmom,USA,37.0902,-95.7129
The Avengers,USA,37.0902,-95.7129
The Big Lebowski,USA,37.0902,-95.7129
The Big Lebowski,UK,55.3781,-3.4361
The Faculty,USA,37.0902,-95.7129
The Man in the Iron Mask,USA,37.0902,-95.7129
The Man in the Iron Mask,France,46.603354,1.888334
The Mask of Zorro,USA,37.0902,-95.7129
The Mask of Zorro,Germany,51.1657,10.4515
The Negotiator,Germany,51.1657,10.4515
The Negotiator,USA,37.0902,-95.7129
The Prince of Egypt,USA,37.0902,-95.7129
The Proposition,USA,37.0902,-95.7129
The Thin Red Line,USA,37.0902,-95.7129
The Truman Show,USA,37.0902,-95.7129
Urban Legend,USA,37.0902,-95.7129
Urban Legend,France,46.603354,1.888334
Velvet Goldmine,UK,55.3781,-3.4361
Velvet Goldmine,USA,37.0902,-95.7129
Wild Things,USA,37.0902,-95.7129
A Simple Wish,USA,37.0902,-95.7129
Air Bud,USA,37.0902,-95.7129
Air Bud,Canada,56.1304,-106.3468
Air Force One,USA,37.0902,-95.7129
Air Force One,Germany,51.1657,10.4515
Alien: Resurrection,USA,37.0902,-95.7129
Anastasia,USA,37.0902,-95.7129
As Good as It Gets,USA,37.0902,-95.7129
Austin Powers: International Man of Mystery,USA,37.0902,-95.7129
Austin Powers: International Man of Mystery,Germany,51.1657,10.4515
Boogie Nights,USA,37.0902,-95.7129
Chasing Amy,USA,37.0902,-95.7129
Cinderella,USA,37.0902,-95.7129
Clockwatchers,UK,55.3781,-3.4361
Clockwatchers,USA,37.0902,-95.7129
Con Air,USA,37.0902,-95.7129
Conspiracy Theory,USA,37.0902,-95.7129
Contact,USA,37.0902,-95.7129
Event Horizon,UK,55.3781,-3.4361
Event Horizon,USA,37.0902,-95.7129
Fever Pitch,UK,55.3781,-3.4361
Flubber,USA,37.0902,-95.7129
G.I. Jane,USA,37.0902,-95.7129
G.I. Jane,UK,55.3781,-3.4361
Gattaca,USA,37.0902,-95.7129
George of the Jungle,USA,37.0902,-95.7129
Good Will Hunting,USA,37.0902,-95.7129
Grosse Pointe Blank,USA,37.0902,-95.7129
Hercules,USA,37.0902,-95.7129
I Know What You Did Last Summer,USA,37.0902,-95.7129
In the Company of Men,Canada,56.1304,-106.3468
In the Company of Men,USA,37.0902,-95.7129
Jackie Brown,USA,37.0902,-95.7129
Kiss the Girls,USA,37.0902,-95.7129
L.A. Confidential,USA,37.0902,-95.7129
Liar Liar,USA,37.0902,-95.7129
Men in Black,USA,37.0902,-95.7129
Mortal Kombat: Annihilation,USA,37.0902,-95.7129
Orgazmo,USA,37.0902,-95.7129
Orgazmo,Japan,36.2048,138.2529
Scream 2,USA,37.0902,-95.7129
Selena,USA,37.0902,-95.7129
Spawn,USA,37.0902,-95.7129
Starship Troopers,USA,37.0902,-95.7129
The Fifth Element,France,46.603354,1.888334
The Game,USA,37.0902,-95.7129
The Lost World: Jurassic Park,USA,37.0902,-95.7129
The Peacemaker,USA,37.0902,-95.7129
The Postman,USA,37.0902,-95.7129
Titanic,USA,37.0902,-95.7129
Volcano,USA,37.0902,-95.7129
August,UK,55.3781,-3.4361
August,USA,37.0902,-95.7129
Bound,USA,37.0902,-95.7129
Broken Arrow,USA,37.0902,-95.7129
Chain Reaction,USA,37.0902,-95.7129
DragonHeart,USA,37.0902,-95.7129
Emma,UK,55.3781,-3.4361
Emma,USA,37.0902,-95.7129
Escape from L.A.,USA,37.0902,-95.7129
Eye for an Eye,USA,37.0902,-95.7129
Fargo,USA,37.0902,-95.7129
Fargo,UK,55.3781,-3.4361
Freeway,USA,37.0902,-95.7129
From Dusk Till Dawn,USA,37.0902,-95.7129
Hamlet,UK,55.3781,-3.4361
Hamlet,USA,37.0902,-95.7129
Harriet the Spy,USA,37.0902,-95.7129
Independence Day,USA,37.0902,-95.7129
Jingle All the Way,USA,37.0902,-95.7129
Kingpin,USA,37.0902,-95.7129
Love and Other Catastrophes,Australia,-25.2744,133.7751
Mars Attacks!,USA,37.0902,-95.7129
Mission: Impossible,USA,37.0902,-95.7129
Romeo + Juliet,USA,37.0902,-95.7129
Scream,USA,37.0902,-95.7129
Set It Off,USA,37.0902,-95.7129
Space Jam,USA,37.0902,-95.7129
Spy Hard,USA,37.0902,-95.7129
Star Trek: First Contact,USA,37.0902,-95.7129
Striptease,USA,37.0902,-95.7129
That Thing You Do!,USA,37.0902,-95.7129
The Cable Guy,USA,37.0902,-95.7129
The Craft,USA,37.0902,-95.7129
The English Patient,USA,37.0902,-95.7129
The English Patient,UK,55.3781,-3.4361
The Fan,USA,37.0902,-95.7129
The First Wives Club,USA,37.0902,-95.7129
The Glimmer Man,USA,37.0902,-95.7129
The Hunchback of Notre Dame,USA,37.0902,-95.7129
The Long Kiss Goodnight,USA,37.0902,-95.7129
The Mirror Has Two Faces,USA,37.0902,-95.7129
The Rock,USA,37.0902,-95.7129
Trainspotting,UK,55.3781,-3.4361
Twister,USA,37.0902,-95.7129
Walking and Talking,UK,55.3781,-3.4361
Walking and Talking,USA,37.0902,-95.7129
Walking and Talking,Germany,51.1657,10.4515
Apollo 13,USA,37.0902,-95.7129
Assassins,USA,37.0902,-95.7129
Assassins,France,46.603354,1.888334
Batman Forever,USA,37.0902,-95.7129
Batman Forever,UK,55.3781,-3.4361
Before Sunrise,USA,37.0902,-95.7129
Before Sunrise,Austria,47.5162,14.5501
Before Sunrise,Switzerland,46.8182,8.2275
Braveheart,USA,37.0902,-95.7129
Casino,USA,37.0902,-95.7129
Casino,France,46.603354,1.888334
Casper,USA,37.0902,-95.7129
Clueless,USA,37.0902,-95.7129
Congo,USA,37.0902,-95.7129
Copycat,USA,37.0902,-95.7129
Die Hard: With a Vengeance,USA,37.0902,-95.7129
Jumanji,USA,37.0902,-95.7129
Mallrats,USA,37.0902,-95.7129
Mortal Kombat,USA,37.0902,-95.7129
Outbreak,USA,37.0902,-95.7129
Pocahontas,USA,37.0902,-95.7129
Pride and Prejudice,UK,55.3781,-3.4361
Sabrina,Germany,51.1657,10.4515
Sabrina,USA,37.0902,-95.7129
Safe,UK,55.3781,-3.4361
Safe,USA,37.0902,-95.7129
Se7en,USA,37.0902,-95.7129
Sense and Sensibility,USA,37.0902,-95.7129
Sense and Sensibility,UK,55.3781,-3.4361
Showgirls,France,46.603354,1.888334
Showgirls,USA,37.0902,-95.7129
Species,USA,37.0902,-95.7129
Tank Girl,USA,37.0902,-95.7129
The American President,USA,37.0902,-95.7129
The Bridges of Madison County,USA,37.0902,-95.7129
The Net,USA,37.0902,-95.7129
The Quick and the Dead,USA,37.0902,-95.7129
The Quick and the Dead,Japan,36.2048,138.2529
The Usual Suspects,USA,37.0902,-95.7129
The Usual Suspects,Germany,51.1657,10.4515
Toy Story,USA,37.0902,-95.7129
Twelve Monkeys,USA,37.0902,-95.7129
Waterworld,USA,37.0902,-95.7129
Welcome to the Dollhouse,USA,37.0902,-95.7129
Ace Ventura: Pet Detective,USA,37.0902,-95.7129
Beverly Hills Cop III,USA,37.0902,-95.7129
Clerks.,USA,37.0902,-95.7129
Crooklyn,USA,37.0902,-95.7129
Ed Wood,USA,37.0902,-95.7129
Forrest Gump,USA,37.0902,-95.7129
Legends of the Fall,USA,37.0902,-95.7129
Little Women,USA,37.0902,-95.7129
Little Women,Canada,56.1304,-106.3468
Naked Gun 33 1/3: The Final Insult,USA,37.0902,-95.7129
Police Academy: Mission to Moscow,USA,37.0902,-95.7129
Priest,UK,55.3781,-3.4361
Pulp Fiction,USA,37.0902,-95.7129
Speed,USA,37.0902,-95.7129
Stargate,France,46.603354,1.888334
Stargate,USA,37.0902,-95.7129
Street Fighter,USA,37.0902,-95.7129
Street Fighter,Japan,36.2048,138.2529
The Client,USA,37.0902,-95.7129
The Hudsucker Proxy,UK,55.3781,-3.4361
The Hudsucker Proxy,Germany,51.1657,10.4515
The Hudsucker Proxy,USA,37.0902,-95.7129
The Lion King,USA,37.0902,-95.7129
The Mask,USA,37.0902,-95.7129
The Santa Clause,USA,37.0902,-95.7129
The Shadow,USA,37.0902,-95.7129
The Shawshank Redemption,USA,37.0902,-95.7129
The Specialist,Peru,-9.191,-75.0152
The Specialist,USA,37.0902,-95.7129
Timecop,Canada,56.1304,-106.3468
Timecop,USA,37.0902,-95.7129
Timecop,Japan,36.2048,138.2529
True Lies,USA,37.0902,-95.7129
Cliffhanger,Italy,41.8719,12.5674
Cliffhanger,France,46.603354,1.888334
Cliffhanger,USA,37.0902,-95.7129
Cool Runnings,USA,37.0902,-95.7129
Dazed and Confused,USA,37.0902,-95.7129
Gettysburg,USA,37.0902,-95.7129
Groundhog Day,USA,37.0902,-95.7129
Hocus Pocus,USA,37.0902,-95.7129
Jurassic Park,USA,37.0902,-95.7129
Mrs. Doubtfire,USA,37.0902,-95.7129
Super Mario Bros.,UK,55.3781,-3.4361
Super Mario Bros.,USA,37.0902,-95.7129
The Age of Innocence,USA,37.0902,-95.7129
The Fugitive,USA,37.0902,-95.7129
The Princess and the Cobbler,UK,55.3781,-3.4361
The Princess and the Cobbler,USA,37.0902,-95.7129
The Remains of the Day,UK,55.3781,-3.4361
The Remains of the Day,USA,37.0902,-95.7129
Tombstone,USA,37.0902,-95.7129
A Few Good Men,USA,37.0902,-95.7129
A League of Their Own,USA,37.0902,-95.7129
Aladdin,USA,37.0902,-95.7129
Army of Darkness,USA,37.0902,-95.7129
Batman Returns,USA,37.0902,-95.7129
Batman Returns,UK,55.3781,-3.4361
Buffy the Vampire Slayer,USA,37.0902,-95.7129
Death Becomes Her,USA,37.0902,-95.7129
Glengarry Glen Ross,USA,37.0902,-95.7129
Hero,USA,37.0902,-95.7129
Home Alone 2: Lost in New York,USA,37.0902,-95.7129
Malcolm X,USA,37.0902,-95.7129
Malcolm X,Japan,36.2048,138.2529
My Cousin Vinny,USA,37.0902,-95.7129
Reservoir Dogs,USA,37.0902,-95.7129
The Crying Game,UK,55.3781,-3.4361
The Crying Game,Japan,36.2048,138.2529
The Mighty Ducks,USA,37.0902,-95.7129
The Muppet Christmas Carol,USA,37.0902,-95.7129
The Player,USA,37.0902,-95.7129
Beauty and the Beast,USA,37.0902,-95.7129
Hook,USA,37.0902,-95.7129
Hudson Hawk,USA,37.0902,-95.7129
Robin Hood: Prince of Thieves,USA,37.0902,-95.7129
Slacker,USA,37.0902,-95.7129
Star Trek VI: The Undiscovered Country,USA,37.0902,-95.7129
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,USA,37.0902,-95.7129
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Hong Kong,22.3193,114.1694
The Addams Family,USA,37.0902,-95.7129
The Silence of the Lambs,USA,37.0902,-95.7129
White Fang,USA,37.0902,-95.7129
Back to the Future Part III,USA,37.0902,-95.7129
Die Hard 2,USA,37.0902,-95.7129
Edward Scissorhands,USA,37.0902,-95.7129
Flatliners,USA,37.0902,-95.7129
Ghost,USA,37.0902,-95.7129
Goodfellas,USA,37.0902,-95.7129
Home Alone,USA,37.0902,-95.7129
Predator 2,USA,37.0902,-95.7129
Pretty Woman,USA,37.0902,-95.7129
The Hunt for Red October,USA,37.0902,-95.7129
Total Recall,USA,37.0902,-95.7129
Tremors,USA,37.0902,-95.7129
Back to the Future Part II,USA,37.0902,-95.7129
Batman,USA,37.0902,-95.7129
Batman,UK,55.3781,-3.4361
Dead Poets Society,USA,37.0902,-95.7129
Henry V,UK,55.3781,-3.4361
Indiana Jones and the Last Crusade,USA,37.0902,-95.7129
Licence to Kill,UK,55.3781,-3.4361
Licence to Kill,USA,37.0902,-95.7129
Major League,USA,37.0902,-95.7129
Road House,USA,37.0902,-95.7129
"Sex, Lies, and Videotape",USA,37.0902,-95.7129
Star Trek V: The Final Frontier,USA,37.0902,-95.7129
The Abyss,USA,37.0902,-95.7129
Troop Beverly Hills,USA,37.0902,-95.7129
UHF,USA,37.0902,-95.7129
Action Jackson,USA,37.0902,-95.7129
Akira,Japan,36.2048,138.2529
Bloodsport,USA,37.0902,-95.7129
Dangerous Liaisons,USA,37.0902,-95.7129
Dangerous Liaisons,UK,55.3781,-3.4361
Die Hard,USA,37.0902,-95.7129
Midnight Run,USA,37.0902,-95.7129
My Stepmother Is an Alien,USA,37.0902,-95.7129
Mystic Pizza,USA,37.0902,-95.7129
Poltergeist III,USA,37.0902,-95.7129
Rain Man,USA,37.0902,-95.7129
Scrooged,USA,37.0902,-95.7129
The Land Before Time,USA,37.0902,-95.7129
The Land Before Time,Ireland,53.1424,-7.6921
The Last Temptation of Christ,USA,37.0902,-95.7129
The Last Temptation of Christ,Canada,56.1304,-106.3468
They Live,USA,37.0902,-95.7129
Twins,USA,37.0902,-95.7129
Who Framed Roger Rabbit,USA,37.0902,-95.7129
Young Guns,USA,37.0902,-95.7129
Beverly Hills Cop II,USA,37.0902,-95.7129
Evil Dead II,USA,37.0902,-95.7129
Fatal Attraction,USA,37.0902,-95.7129
"Good Morning, Vietnam",USA,37.0902,-95.7129
Hellraiser,UK,55.3781,-3.4361
Lethal Weapon,USA,37.0902,-95.7129
Predator,USA,37.0902,-95.7129
Radio Days,USA,37.0902,-95.7129
RoboCop,USA,37.0902,-95.7129
Spaceballs,USA,37.0902,-95.7129
Superman IV: The Quest for Peace,UK,55.3781,-3.4361
Superman IV: The Quest for Peace,USA,37.0902,-95.7129
The Last Emperor,China,35.8617,104.1954
The Last Emperor,Italy,41.8719,12.5674
The Last Emperor,UK,55.3781,-3.4361
The Last Emperor,France,46.603354,1.888334
The Lost Boys,USA,37.0902,-95.7129
The Princess Bride,USA,37.0902,-95.7129
Aliens,USA,37.0902,-95.7129
Aliens,UK,55.3781,-3.4361
Crocodile Dundee,Australia,-25.2744,133.7751
Highlander,UK,55.3781,-3.4361
Little Shop of Horrors,USA,37.0902,-95.7129
Peggy Sue Got Married,USA,37.0902,-95.7129
Platoon,UK,55.3781,-3.4361
Platoon,USA,37.0902,-95.7129
The Clan of the Cave Bear,USA,37.0902,-95.7129
Top Gun,USA,37.0902,-95.7129
Back to the Future,USA,37.0902,-95.7129
Brazil,UK,55.3781,-3.4361
Commando,USA,37.0902,-95.7129
Day of the Dead,USA,37.0902,-95.7129
Ladyhawke,USA,37.0902,-95.7129
Legend,USA,37.0902,-95.7129
Legend,UK,55.3781,-3.4361
My Beautiful Laundrette,UK,55.3781,-3.4361
Red Sonja,Netherlands,52.1326,5.2913
Red Sonja,USA,37.0902,-95.7129
Return to Oz,UK,55.3781,-3.4361
Return to Oz,USA,37.0902,-95.7129
The Color Purple,USA,37.0902,-95.7129
Amadeus,USA,37.0902,-95.7129
Beverly Hills Cop,USA,37.0902,-95.7129
Body Double,USA,37.0902,-95.7129
Conan the Destroyer,USA,37.0902,-95.7129
Dune,USA,37.0902,-95.7129
Ghostbusters,USA,37.0902,-95.7129
Gremlins,USA,37.0902,-95.7129
Indiana Jones and the Temple of Doom,USA,37.0902,-95.7129
Police Academy,USA,37.0902,-95.7129
Repo Man,USA,37.0902,-95.7129
Splash,USA,37.0902,-95.7129
Star Trek III: The Search for Spock,USA,37.0902,-95.7129
The Karate Kid,USA,37.0902,-95.7129
The Terminator,UK,55.3781,-3.4361
The Terminator,USA,37.0902,-95.7129
Flashdance,USA,37.0902,-95.7129
Star Wars: Episode VI - Return of the Jedi,USA,37.0902,-95.7129
Superman III,UK,55.3781,-3.4361
Superman III,USA,37.0902,-95.7129
Videodrome,Canada,56.1304,-106.3468
WarGames,USA,37.0902,-95.7129
Blade Runner,USA,37.0902,-95.7129
Blade Runner,Hong Kong,22.3193,114.1694
Blade Runner,UK,55.3781,-3.4361
Cat People,USA,37.0902,-95.7129
Conan the Barbarian,USA,37.0902,-95.7129
Diner,USA,37.0902,-95.7129
Fast Times at Ridgemont High,USA,37.0902,-95.7129
First Blood,USA,37.0902,-95.7129
Friday the 13th Part III,USA,37.0902,-95.7129
Poltergeist,USA,37.0902,-95.7129
The Best Little Whorehouse in Texas,USA,37.0902,-95.7129
Tootsie,USA,37.0902,-95.7129
TRON,USA,37.0902,-95.7129
Das Boot,West Germany,51.1657,10.4515
Escape from New York,UK,55.3781,-3.4361
Escape from New York,USA,37.0902,-95.7129
Friday the 13th Part 2,USA,37.0902,-95.7129
Halloween II,USA,37.0902,-95.7129
Heavy Metal,Canada,56.1304,-106.3468
History of the World: Part I,USA,37.0902,-95.7129
Raiders of the Lost Ark,USA,37.0902,-95.7129
The Evil Dead,USA,37.0902,-95.7129
Time Bandits,UK,55.3781,-3.4361
Airplane!,USA,37.0902,-95.7129
Fame,USA,37.0902,-95.7129
Flash Gordon,USA,37.0902,-95.7129
Flash Gordon,UK,55.3781,-3.4361
Friday the 13th,USA,37.0902,-95.7129
Private Benjamin,USA,37.0902,-95.7129
Raging Bull,USA,37.0902,-95.7129
Somewhere in Time,USA,37.0902,-95.7129
Star Wars: Episode V - The Empire Strikes Back,USA,37.0902,-95.7129
Superman II,USA,37.0902,-95.7129
Superman II,UK,55.3781,-3.4361
The Blues Brothers,USA,37.0902,-95.7129
The Fog,USA,37.0902,-95.7129
The Shining,UK,55.3781,-3.4361
The Shining,USA,37.0902,-95.7129
Alien,USA,37.0902,-95.7129
Alien,UK,55.3781,-3.4361
Apocalypse Now,USA,37.0902,-95.7129
Moonraker,UK,55.3781,-3.4361
Moonraker,France,46.603354,1.888334
Star Trek: The Motion Picture,USA,37.0902,-95.7129
The Amityville Horror,USA,37.0902,-95.7129
Animal House,USA,37.0902,-95.7129
Dawn of the Dead,Italy,41.8719,12.5674
Dawn of the Dead,USA,37.0902,-95.7129
Days of Heaven,USA,37.0902,-95.7129
Grease,USA,37.0902,-95.7129
Halloween,USA,37.0902,-95.7129
I Spit on Your Grave,USA,37.0902,-95.7129
Superman,USA,37.0902,-95.7129
Superman,UK,55.3781,-3.4361
The Deer Hunter,UK,55.3781,-3.4361
The Deer Hunter,USA,37.0902,-95.7129
A Bridge Too Far,USA,37.0902,-95.7129
A Bridge Too Far,UK,55.3781,-3.4361
Annie Hall,USA,37.0902,-95.7129
Close Encounters of the Third Kind,USA,37.0902,-95.7129
Eraserhead,USA,37.0902,-95.7129
High Anxiety,USA,37.0902,-95.7129
Julia,USA,37.0902,-95.7129
Assault on Precinct 13,USA,37.0902,-95.7129
Family Plot,USA,37.0902,-95.7129
Network,USA,37.0902,-95.7129
Rocky,USA,37.0902,-95.7129
Silent Movie,USA,37.0902,-95.7129
Sparkle,USA,37.0902,-95.7129
Taxi Driver,USA,37.0902,-95.7129
Barry Lyndon,UK,55.3781,-3.4361
Barry Lyndon,USA,37.0902,-95.7129
Jaws,USA,37.0902,-95.7129
Monty Python and the Holy Grail,UK,55.3781,-3.4361
The Rocky Horror Picture Show,UK,55.3781,-3.4361
The Rocky Horror Picture Show,USA,37.0902,-95.7129
Black Christmas,Canada,56.1304,-106.3468
Blazing Saddles,USA,37.0902,-95.7129
The Conversation,USA,37.0902,-95.7129
The Godfather: Part II,USA,37.0902,-95.7129
The Texas Chain Saw Massacre,USA,37.0902,-95.7129
The Towering Inferno,USA,37.0902,-95.7129
Young Frankenstein,USA,37.0902,-95.7129
American Graffiti,USA,37.0902,-95.7129
High Plains Drifter,USA,37.0902,-95.7129
Sleeper,USA,37.0902,-95.7129
The Exorcist,USA,37.0902,-95.7129
The Sting,USA,37.0902,-95.7129
1776,USA,37.0902,-95.7129
Pink Flamingos,USA,37.0902,-95.7129
The Godfather,USA,37.0902,-95.7129
Escape from the Planet of the Apes,USA,37.0902,-95.7129
Shaft,USA,37.0902,-95.7129
Straw Dogs,USA,37.0902,-95.7129
Straw Dogs,UK,55.3781,-3.4361
The French Connection,USA,37.0902,-95.7129
Beyond the Valley of the Dolls,USA,37.0902,-95.7129
